,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
220,2024-03-15,179.96051564663244,161.28778573784544,202.05368715467512,179.96051564663244,179.96051564663244,0.03651386200205023,0.03651386200205023,0.03651386200205023,0.03651386200205023,0.03651386200205023,0.03651386200205023,0.0,0.0,0.0,179.99702950863448
221,2024-03-18,178.21558852275638,158.89024343358716,199.7808436961641,178.21558852275638,178.21558852275638,0.5435657732768514,0.5435657732768514,0.5435657732768514,0.5435657732768514,0.5435657732768514,0.5435657732768514,0.0,0.0,0.0,178.75915429603322
222,2024-03-19,177.63394614813103,159.03986787520552,201.13902847481174,177.63394614813103,177.63394614813103,2.4372843647898694,2.4372843647898694,2.4372843647898694,2.4372843647898694,2.4372843647898694,2.4372843647898694,0.0,0.0,0.0,180.0712305129209
223,2024-03-20,177.05230377350568,157.71419421559804,199.14028638572287,177.05230377350568,177.05230377350568,1.7368015040828806,1.7368015040828806,1.7368015040828806,1.7368015040828806,1.7368015040828806,1.7368015040828806,0.0,0.0,0.0,178.78910527758856
224,2024-03-21,176.47066139888034,156.6959780508014,197.28896965077956,176.47066139888034,176.47066139888034,0.5498611290626061,0.5498611290626061,0.5498611290626061,0.5498611290626061,0.5498611290626061,0.5498611290626061,0.0,0.0,0.0,177.02052252794294
225,2024-03-22,175.889019024255,157.22448764727844,194.52169366509054,175.889019024255,175.889019024255,0.03651386200062179,0.03651386200062179,0.03651386200062179,0.03651386200062179,0.03651386200062179,0.03651386200062179,0.0,0.0,0.0,175.9255328862556
226,2024-03-25,174.14409190037895,154.90425378508263,194.67910929640624,174.14409190037895,174.14409190037895,0.5435657732797965,0.5435657732797965,0.5435657732797965,0.5435657732797965,0.5435657732797965,0.5435657732797965,0.0,0.0,0.0,174.68765767365875
227,2024-03-26,173.5624495257536,156.57405629561532,196.45977985412534,173.5624495257536,173.5624495257536,2.437284364790996,2.437284364790996,2.437284364790996,2.437284364790996,2.437284364790996,2.437284364790996,0.0,0.0,0.0,175.9997338905446
228,2024-03-27,172.98080715112823,154.7400735076498,196.21112319211204,172.98080715112823,172.98080715112823,1.7368015040820972,1.7368015040820972,1.7368015040820972,1.7368015040820972,1.7368015040820972,1.7368015040820972,0.0,0.0,0.0,174.71760865521034
229,2024-03-28,172.3991647765029,151.06461539127073,194.1973756735933,172.3991647765029,172.3991647765029,0.5498611290619869,0.5498611290619869,0.5498611290619869,0.5498611290619869,0.5498611290619869,0.5498611290619869,0.0,0.0,0.0,172.94902590556487
230,2024-04-01,170.0725952780015,150.3872485628862,190.99381898119375,170.0725952780015,170.0725952780015,0.5435657732812395,0.5435657732812395,0.5435657732812395,0.5435657732812395,0.5435657732812395,0.5435657732812395,0.0,0.0,0.0,170.61616105128275
231,2024-04-02,169.49095290337615,152.54308078974267,191.87718219325245,169.49095290337615,169.49095290337615,2.4372843647888938,2.4372843647888938,2.4372843647888938,2.4372843647888938,2.4372843647888938,2.4372843647888938,0.0,0.0,0.0,171.92823726816505
232,2024-04-03,168.9093105287508,148.91333197387073,192.49839655048737,168.9093105287508,168.9093105287508,1.7368015040858509,1.7368015040858509,1.7368015040858509,1.7368015040858509,1.7368015040858509,1.7368015040858509,0.0,0.0,0.0,170.64611203283667
233,2024-04-04,168.32766815412546,148.4834128691935,190.08060164715988,168.32766815412546,168.32766815412546,0.5498611290618907,0.5498611290618907,0.5498611290618907,0.5498611290618907,0.5498611290618907,0.5498611290618907,0.0,0.0,0.0,168.87752928318736
234,2024-04-05,167.74602577950012,147.64199810771353,188.3178848983522,167.74602577950012,167.74602577950012,0.03651386200512116,0.03651386200512116,0.03651386200512116,0.03651386200512116,0.03651386200512116,0.03651386200512116,0.0,0.0,0.0,167.78253964150522
235,2024-04-08,166.00109865562405,145.41788558219986,187.3298651637603,166.00109865562405,166.00109865562405,0.5435657732856869,0.5435657732856869,0.5435657732856869,0.5435657732856869,0.5435657732856869,0.5435657732856869,0.0,0.0,0.0,166.54466442890973
236,2024-04-09,165.4194562809987,148.001493108808,190.167590588277,165.4194562809987,165.4194562809987,2.4372843647887,2.4372843647887,2.4372843647887,2.4372843647887,2.4372843647887,2.4372843647887,0.0,0.0,0.0,167.8567406457874
237,2024-04-10,164.83781390637336,146.83088253419103,187.6205164376006,164.83781390637336,164.83781390637336,1.736801504085946,1.736801504085946,1.736801504085946,1.736801504085946,1.736801504085946,1.736801504085946,0.0,0.0,0.0,166.5746154104593
238,2024-04-11,164.256171531748,144.89193852929975,184.35506911136738,164.256171531748,164.256171531748,0.5498611290617945,0.5498611290617945,0.5498611290617945,0.5498611290617945,0.5498611290617945,0.5498611290617945,0.0,0.0,0.0,164.8060326608098
239,2024-04-12,163.67452915712266,142.4020320601301,183.60615385835234,163.67452915712266,163.67452915712266,0.036513862003693096,0.036513862003693096,0.036513862003693096,0.036513862003693096,0.036513862003693096,0.036513862003693096,0.0,0.0,0.0,163.71104301912635
240,2024-04-15,161.92960203324662,142.30875637728013,181.9309183491572,161.92960203324662,161.92960203324662,0.5435657732871295,0.5435657732871295,0.5435657732871295,0.5435657732871295,0.5435657732871295,0.5435657732871295,0.0,0.0,0.0,162.47316780653375
241,2024-04-16,161.34795965862125,144.27239048427015,184.55362976359547,161.34795965862125,161.34795965862125,2.4372843647885056,2.4372843647885056,2.4372843647885056,2.4372843647885056,2.4372843647885056,2.4372843647885056,0.0,0.0,0.0,163.78524402340975
242,2024-04-17,160.7663172839959,142.2983808708068,183.48245704933922,160.7663172839959,160.7663172839959,1.7368015040842841,1.7368015040842841,1.7368015040842841,1.7368015040842841,1.7368015040842841,1.7368015040842841,0.0,0.0,0.0,162.5031187880802
243,2024-04-18,160.18467490937056,140.11719497236788,179.98091658604082,160.18467490937056,160.18467490937056,0.5498611290614369,0.5498611290614369,0.5498611290614369,0.5498611290614369,0.5498611290614369,0.5498611290614369,0.0,0.0,0.0,160.734536038432
244,2024-04-19,159.6030325347452,138.54186588662728,178.91505855925078,159.6030325347452,159.6030325347452,0.03651386200962117,0.03651386200962117,0.03651386200962117,0.03651386200962117,0.03651386200962117,0.03651386200962117,0.0,0.0,0.0,159.63954639675484
245,2024-04-22,157.85810541086917,136.1885537939529,178.24838068093703,157.85810541086917,157.85810541086917,0.5435657732885726,0.5435657732885726,0.5435657732885726,0.5435657732885726,0.5435657732885726,0.5435657732885726,0.0,0.0,0.0,158.40167118415775
246,2024-04-23,157.27646303624383,141.50453447289487,180.5381961555975,157.27646303624383,157.27646303624383,2.4372843647896327,2.4372843647896327,2.4372843647896327,2.4372843647896327,2.4372843647896327,2.4372843647896327,0.0,0.0,0.0,159.71374740103346
247,2024-04-24,156.69482066161848,139.38937998651983,179.47493336760826,156.69482066161848,156.69482066161848,1.736801504083501,1.736801504083501,1.736801504083501,1.736801504083501,1.736801504083501,1.736801504083501,0.0,0.0,0.0,158.43162216570198
248,2024-04-25,156.11317828699313,137.23182215483578,178.73064747291335,156.11317828699313,156.11317828699313,0.5498611290629826,0.5498611290629826,0.5498611290629826,0.5498611290629826,0.5498611290629826,0.5498611290629826,0.0,0.0,0.0,156.6630394160561
249,2024-04-26,155.53153591236776,134.59122100741553,175.90882440714287,155.53153591236776,155.53153591236776,0.036513862008599594,0.036513862008599594,0.036513862008599594,0.036513862008599594,0.036513862008599594,0.036513862008599594,0.0,0.0,0.0,155.56804977437636
250,2024-04-29,153.78660878849172,133.76913640453844,173.89749581026052,153.78660878849172,153.78660878849172,0.5435657732786833,0.5435657732786833,0.5435657732786833,0.5435657732786833,0.5435657732786833,0.5435657732786833,0.0,0.0,0.0,154.3301745617704
251,2024-04-30,153.20496641386637,134.16906526187745,177.0788647382291,153.20496641386637,153.20496641386637,2.437284364788851,2.437284364788851,2.437284364788851,2.437284364788851,2.437284364788851,2.437284364788851,0.0,0.0,0.0,155.6422507786552
252,2024-05-01,152.623324039241,135.1209970792161,173.60056599365808,152.623324039241,152.623324039241,1.7368015040827174,1.7368015040827174,1.7368015040827174,1.7368015040827174,1.7368015040827174,1.7368015040827174,0.0,0.0,0.0,154.3601255433237
253,2024-05-02,152.04168166461568,130.94840293554887,173.37792115469145,152.04168166461568,152.04168166461568,0.5498611290623636,0.5498611290623636,0.5498611290623636,0.5498611290623636,0.5498611290623636,0.5498611290623636,0.0,0.0,0.0,152.59154279367803
254,2024-05-03,151.4600392899903,130.23007148733728,170.75383790733005,151.4600392899903,151.4600392899903,0.03651386200676406,0.03651386200676406,0.03651386200676406,0.03651386200676406,0.03651386200676406,0.03651386200676406,0.0,0.0,0.0,151.49655315199706
255,2024-05-04,150.878396915365,127.49792480370718,167.6294850325583,150.855505515901,150.89517365283555,-2.652013451001381,-2.652013451001381,-2.652013451001381,-2.652013451001381,-2.652013451001381,-2.652013451001381,0.0,0.0,0.0,148.2263834643636
256,2024-05-05,150.2967545407396,126.98749879331388,166.50277802298513,150.2400121504092,150.3590550239752,-2.652013182223071,-2.652013182223071,-2.652013182223071,-2.652013182223071,-2.652013182223071,-2.652013182223071,0.0,0.0,0.0,147.64474135851654
257,2024-05-06,149.7151121661143,129.25962151063325,171.3892029134965,149.6048324761381,149.81505723813993,0.543565773280126,0.543565773280126,0.543565773280126,0.543565773280126,0.543565773280126,0.543565773280126,0.0,0.0,0.0,150.25867793939443
258,2024-05-07,149.13346979148892,129.83022355695488,170.71362429285315,148.9546973430689,149.3168886873293,2.4372843647899782,2.4372843647899782,2.4372843647899782,2.4372843647899782,2.4372843647899782,2.4372843647899782,0.0,0.0,0.0,151.5707541562789
259,2024-05-08,148.5518274168636,130.18525143834944,170.47770861723967,148.28561308288616,148.8160126747968,1.736801504081934,1.736801504081934,1.736801504081934,1.736801504081934,1.736801504081934,1.736801504081934,0.0,0.0,0.0,150.28862892094554
260,2024-05-09,147.97018504223823,128.11068624558408,170.14713198429163,147.59133495978213,148.30649584897083,0.5498611290622674,0.5498611290622674,0.5498611290622674,0.5498611290622674,0.5498611290622674,0.5498611290622674,0.0,0.0,0.0,148.5200461713005
261,2024-05-10,147.38854266761285,127.15205307747183,166.89861181420602,146.93906561155302,147.80807735646488,0.03651386200574299,0.03651386200574299,0.03651386200574299,0.03651386200574299,0.03651386200574299,0.03651386200574299,0.0,0.0,0.0,147.4250565296186
262,2024-05-11,146.80690029298754,123.31683435995824,164.38106500716015,146.24774444541458,147.30742655566428,-2.6520134509942332,-2.6520134509942332,-2.6520134509942332,-2.6520134509942332,-2.6520134509942332,-2.6520134509942332,0.0,0.0,0.0,144.1548868419933
263,2024-05-12,146.22525791836216,122.25062692472086,163.24163692632652,145.57323778217952,146.8186667171102,-2.652013182221943,-2.652013182221943,-2.652013182221943,-2.652013182221943,-2.652013182221943,-2.652013182221943,0.0,0.0,0.0,143.57324473614023
264,2024-05-13,145.64361554373684,125.06028206051538,167.1398903989633,144.91136134527423,146.37559979500486,0.5435657732845736,0.5435657732845736,0.5435657732845736,0.5435657732845736,0.5435657732845736,0.5435657732845736,0.0,0.0,0.0,146.1871813170214
265,2024-05-14,145.06197316911147,128.74191579532737,167.09050645164317,144.19482845302053,145.92666535453716,2.437284364788463,2.437284364788463,2.437284364788463,2.437284364788463,2.437284364788463,2.437284364788463,0.0,0.0,0.0,147.49925753389994
266,2024-05-15,144.48033079448615,126.62495327325261,167.32513772247918,143.48253288928433,145.44625081125054,1.7368015040802725,1.7368015040802725,1.7368015040802725,1.7368015040802725,1.7368015040802725,1.7368015040802725,0.0,0.0,0.0,146.2171322985664
267,2024-05-16,143.89868841986078,124.24911649762606,165.54214222608363,142.74285225283066,145.02553325121022,0.5498611290632902,0.5498611290632902,0.5498611290632902,0.5498611290632902,0.5498611290632902,0.5498611290632902,0.0,0.0,0.0,144.44854954892406
268,2024-05-17,143.31704604523546,123.79476159359653,164.07360366475234,142.06649390232533,144.60495697666127,0.03651386200472164,0.03651386200472164,0.03651386200472164,0.03651386200472164,0.03651386200472164,0.03651386200472164,0.0,0.0,0.0,143.35355990724017
269,2024-05-18,142.73540367061008,118.66293002350257,160.98410073184596,141.37963326871457,144.13717150570855,-2.6520134509965367,-2.6520134509965367,-2.6520134509965367,-2.6520134509965367,-2.6520134509965367,-2.6520134509965367,0.0,0.0,0.0,140.08339021961353
270,2024-05-19,142.15376129598476,117.86043750973514,160.94226744017286,140.69831344537099,143.7046512165047,-2.652013182220816,-2.652013182220816,-2.652013182220816,-2.652013182220816,-2.652013182220816,-2.652013182220816,0.0,0.0,0.0,139.50174811376394
271,2024-05-20,141.5721189213594,121.80474429163661,163.44639590443867,140.00534850938772,143.27562815583983,0.5435657732860163,0.5435657732860163,0.5435657732860163,0.5435657732860163,0.5435657732860163,0.5435657732860163,0.0,0.0,0.0,142.1156846946454
272,2024-05-21,140.99047654673402,122.18555357948475,163.2014186693794,139.30679996386408,142.8063351029064,2.43728436478959,2.43728436478959,2.43728436478959,2.43728436478959,2.43728436478959,2.43728436478959,0.0,0.0,0.0,143.4277609115236
273,2024-05-22,140.4088341721087,121.58429739672248,161.2502394434945,138.62723082000625,142.32558232439467,1.7368015040849045,1.7368015040849045,1.7368015040849045,1.7368015040849045,1.7368015040849045,1.7368015040849045,0.0,0.0,0.0,142.1456356761936
274,2024-05-23,139.82719179748332,120.26292065281551,160.48764438350136,137.9177164873858,141.8695204096352,0.5498611290631941,0.5498611290631941,0.5498611290631941,0.5498611290631941,0.5498611290631941,0.5498611290631941,0.0,0.0,0.0,140.37705292654653
275,2024-05-24,139.245549422858,119.17960663000328,161.0904864168832,137.2322555057252,141.48102681430706,0.036513862002886234,0.036513862002886234,0.036513862002886234,0.036513862002886234,0.036513862002886234,0.036513862002886234,0.0,0.0,0.0,139.2820632848609
276,2024-05-25,138.66390704823263,114.32128001584492,157.12882435458286,136.50589622606697,141.05015702194768,-2.652013450996851,-2.652013450996851,-2.652013450996851,-2.652013450996851,-2.652013450996851,-2.652013450996851,0.0,0.0,0.0,136.01189359723577
277,2024-05-26,138.0822646736073,114.64341137883171,156.0952077051296,135.8152366349568,140.60620014311868,-2.6520131822276354,-2.6520131822276354,-2.6520131822276354,-2.6520131822276354,-2.6520131822276354,-2.6520131822276354,0.0,0.0,0.0,135.43025149137966
278,2024-05-27,137.50062229898194,116.58515790515605,158.73983305240014,135.03833867588915,140.17830988897842,0.543565773274625,0.543565773274625,0.543565773274625,0.543565773274625,0.543565773274625,0.543565773274625,0.0,0.0,0.0,138.04418807225656
279,2024-05-28,136.91897992435662,120.26991131395687,159.71259863498005,134.24058630816614,139.72541649417644,2.437284364790717,2.437284364790717,2.437284364790717,2.437284364790717,2.437284364790717,2.437284364790717,0.0,0.0,0.0,139.35626428914733
280,2024-05-29,136.33733754973125,118.15578848046664,158.77492114735745,133.4841296666618,139.25852995092552,1.7368015040832427,1.7368015040832427,1.7368015040832427,1.7368015040832427,1.7368015040832427,1.7368015040832427,0.0,0.0,0.0,138.0741390538145
281,2024-05-30,135.75569517510584,117.09651485026461,158.17028751479955,132.7043096505805,138.94394728215974,0.5498611290628365,0.5498611290628365,0.5498611290628365,0.5498611290628365,0.5498611290628365,0.5498611290628365,0.0,0.0,0.0,136.30555630416868
